time,E,H,I,R,S
21.5727,870,0,391,1094,7645
21.5735,871,0,391,1094,7644
21.5743,872,0,391,1094,7643
21.5743,873,0,391,1094,7642
21.5796,873,0,390,1095,7642
21.5796,874,0,390,1095,7641
21.585,874,0,389,1096,7641
21.5859,874,0,388,1097,7641
21.586,875,0,388,1097,7640
21.5867,876,0,388,1097,7639
21.5872,877,0,388,1097,7638
21.5881,878,0,388,1097,7637
21.589,879,0,388,1097,7636
21.5921,878,0,389,1097,7636
21.5935,879,0,389,1097,7635
21.5936,880,0,389,1097,7634
21.5948,879,0,390,1097,7634
21.596,880,0,390,1097,7633
21.597,879,0,391,1097,7633
21.5986,880,0,391,1097,7632
21.5992,881,0,391,1097,7631
21.5996,882,0,391,1097,7630
21.6003,881,0,392,1097,7630
21.6016,882,0,392,1097,7629
21.605,881,0,393,1097,7629
21.6051,880,0,394,1097,7629
21.606,881,0,394,1097,7628
21.6082,882,0,394,1097,7627
21.6089,883,0,394,1097,7626
21.609,882,0,395,1097,7626
21.6128,883,0,395,1097,7625
21.6128,884,0,395,1097,7624
21.6181,884,0,394,1098,7624
21.619,885,0,394,1098,7623
21.6214,885,0,393,1099,7623
21.6231,885,0,392,1100,7623
21.6274,886,0,392,1100,7622
21.629,885,0,393,1100,7622
21.6292,885,0,392,1101,7622
21.6315,885,0,391,1102,7622
21.6328,884,0,392,1102,7622
21.6382,883,0,393,1102,7622
21.6444,882,0,394,1102,7622
21.6445,881,0,395,1102,7622
21.6456,880,0,396,1102,7622
21.6487,881,0,396,1102,7621
21.653,880,0,397,1102,7621
21.6539,879,0,398,1102,7621
21.6572,880,0,398,1102,7620
21.6578,879,0,399,1102,7620
21.6599,878,0,400,1102,7620
21.6623,877,0,401,1102,7620
21.6635,876,0,402,1102,7620
21.6646,876,0,401,1103,7620
21.6688,875,0,402,1103,7620
21.6709,874,0,403,1103,7620
21.6729,875,0,403,1103,7619
21.6785,874,0,404,1103,7619
21.688,874,0,403,1104,7619
21.6891,874,0,402,1105,7619
21.6892,874,0,401,1106,7619
21.6899,875,0,401,1106,7618
21.693,876,0,401,1106,7617
21.6976,875,0,402,1106,7617
21.7001,874,0,403,1106,7617
21.7009,873,0,404,1106,7617
21.7023,874,0,404,1106,7616
21.7025,875,0,404,1106,7615
21.7043,876,0,404,1106,7614
21.7066,877,0,404,1106,7613
21.7093,878,0,404,1106,7612
21.7105,878,0,403,1107,7612
21.7154,879,0,403,1107,7611
21.7168,879,0,402,1108,7611
21.717,880,0,402,1108,7610
21.718,879,0,403,1108,7610
21.7183,879,0,402,1109,7610
21.7201,880,0,402,1109,7609
21.7239,880,0,401,1110,7609
21.7271,881,0,401,1110,7608
21.7274,881,0,400,1111,7608
21.7303,882,0,400,1111,7607
21.7307,882,0,399,1112,7607
21.7325,881,0,400,1112,7607
21.7341,881,0,399,1113,7607
21.7352,881,0,398,1114,7607
21.7381,881,0,397,1115,7607
21.7459,880,0,398,1115,7607
21.7493,881,0,398,1115,7606
21.7516,881,0,397,1116,7606
21.7553,882,0,397,1116,7605
21.7555,881,0,398,1116,7605
21.7582,882,0,398,1116,7604
21.7587,882,0,397,1117,7604
21.7632,882,0,396,1118,7604
21.7652,882,0,395,1119,7604
21.7679,882,0,394,1120,7604
21.7697,882,0,393,1121,7604
21.7714,881,0,394,1121,7604
21.7741,882,0,394,1121,7603
21.7758,882,0,393,1122,7603
21.7761,882,0,392,1123,7603
21.7803,881,0,393,1123,7603
21.7811,880,0,394,1123,7603
21.7821,880,0,393,1124,7603
21.7823,880,0,392,1125,7603
21.7852,881,0,392,1125,7602
21.7853,881,0,391,1126,7602
21.7883,882,0,391,1126,7601
21.7949,882,0,390,1127,7601
21.799,883,0,390,1127,7600
21.8024,883,0,389,1128,7600
21.8047,882,0,390,1128,7600
21.8066,881,0,391,1128,7600
21.8069,881,0,390,1129,7600
21.8084,882,0,390,1129,7599
21.809,881,0,391,1129,7599
21.8098,880,0,392,1129,7599
21.8105,881,0,392,1129,7598
21.813,882,0,392,1129,7597
21.8133,883,0,392,1129,7596
21.8153,883,0,391,1130,7596
21.8185,884,0,391,1130,7595
21.8211,885,0,391,1130,7594
21.823,884,0,392,1130,7594
21.8232,885,0,392,1130,7593
21.8234,884,0,393,1130,7593
21.8257,883,0,394,1130,7593
21.8276,884,0,394,1130,7592
21.8279,885,0,394,1130,7591
21.832,886,0,394,1130,7590
21.8327,885,0,395,1130,7590
21.8333,884,0,396,1130,7590
21.8368,883,0,397,1130,7590
21.8376,884,0,397,1130,7589
21.8377,883,0,398,1130,7589
21.8393,884,0,398,1130,7588
21.8394,883,0,399,1130,7588
21.8408,882,0,400,1130,7588
21.8423,881,0,401,1130,7588
21.8442,880,0,402,1130,7588
21.8459,879,0,403,1130,7588
21.8462,879,0,402,1131,7588
21.8462,879,0,401,1132,7588
21.8553,879,0,400,1133,7588
21.8554,880,0,400,1133,7587
21.8585,879,0,401,1133,7587
21.8589,878,0,402,1133,7587
21.8606,879,0,402,1133,7586
21.8613,879,0,401,1134,7586
21.8628,880,0,401,1134,7585
21.8645,881,0,401,1134,7584
21.8665,880,0,402,1134,7584
21.8672,880,0,401,1135,7584
21.8677,880,0,400,1136,7584
21.8703,881,0,400,1136,7583
21.871,882,0,400,1136,7582
21.872,882,0,399,1137,7582
21.8741,881,0,400,1137,7582
21.8758,882,0,400,1137,7581
21.8765,882,0,399,1138,7581
21.8783,882,0,398,1139,7581
21.8798,883,0,398,1139,7580
21.8826,884,0,398,1139,7579
21.8847,883,0,399,1139,7579
21.8892,882,0,400,1139,7579
21.8907,883,0,400,1139,7578
21.8936,884,0,400,1139,7577
21.8963,884,0,399,1140,7577
21.9,883,0,400,1140,7577
21.901,884,0,400,1140,7576
21.9033,884,0,399,1141,7576
21.9087,885,0,399,1141,7575
21.9099,884,0,400,1141,7575
21.9103,885,0,400,1141,7574
21.9106,884,0,401,1141,7574
21.9137,885,0,401,1141,7573
21.9146,885,0,400,1142,7573
21.9153,886,0,400,1142,7572
21.9184,887,0,400,1142,7571
21.9219,888,0,400,1142,7570
21.9257,887,0,401,1142,7570
21.9259,886,0,402,1142,7570
21.9278,886,0,401,1143,7570
21.9303,886,0,400,1144,7570
21.9309,887,0,400,1144,7569
21.9321,886,0,401,1144,7569
21.9339,887,0,401,1144,7568
21.9346,887,0,400,1145,7568
21.9351,888,0,400,1145,7567
21.9354,889,0,400,1145,7566
21.9356,890,0,400,1145,7565
21.9356,889,0,401,1145,7565
21.9407,890,0,401,1145,7564
21.9408,889,0,402,1145,7564
21.9446,888,0,403,1145,7564
21.9455,887,0,404,1145,7564
21.9462,886,0,405,1145,7564
21.9475,885,0,406,1145,7564
21.9478,886,0,406,1145,7563
21.948,885,0,407,1145,7563
21.9483,884,0,408,1145,7563
21.9485,885,0,408,1145,7562
21.9487,886,0,408,1145,7561
21.9501,885,0,409,1145,7561
21.9513,886,0,409,1145,7560
21.9546,885,0,410,1145,7560
21.9548,885,0,409,1146,7560
21.955,886,0,409,1146,7559
21.9573,885,0,410,1146,7559
21.9578,884,0,411,1146,7559
21.9625,885,0,411,1146,7558
21.964,886,0,411,1146,7557
21.964,885,0,412,1146,7557
21.9647,884,0,413,1146,7557
21.9674,885,0,413,1146,7556
21.9691,886,0,413,1146,7555
21.9708,887,0,413,1146,7554
21.9725,888,0,413,1146,7553
21.9755,888,0,412,1147,7553
21.9771,888,0,411,1148,7553
21.9785,889,0,411,1148,7552
21.9811,890,0,411,1148,7551
21.9826,889,0,412,1148,7551
21.984,890,0,412,1148,7550
21.9861,891,0,412,1148,7549
21.9874,892,0,412,1148,7548
21.9886,893,0,412,1148,7547
21.989,892,0,413,1148,7547
21.9904,891,0,414,1148,7547
21.9916,892,0,414,1148,7546
21.9953,891,0,415,1148,7546
21.998,890,0,416,1148,7546
21.9982,891,0,416,1148,7545
21.9994,890,0,417,1148,7545
22.0021,890,0,416,1149,7545
22.0033,891,0,416,1149,7544
22.0041,891,0,415,1150,7544
22.0085,892,0,415,1150,7543
22.0089,893,0,415,1150,7542
22.011,894,0,415,1150,7541
22.011,895,0,415,1150,7540
22.012,896,0,415,1150,7539
22.0128,897,0,415,1150,7538
22.0138,897,0,414,1151,7538
22.0142,896,0,415,1151,7538
22.0159,896,0,414,1152,7538
22.0168,897,0,414,1152,7537
22.0181,897,0,413,1153,7537
22.0183,898,0,413,1153,7536
22.0201,899,0,413,1153,7535
22.0246,899,0,412,1154,7535
22.0253,900,0,412,1154,7534
22.026,899,0,413,1154,7534
22.0273,898,0,414,1154,7534
22.0305,897,0,415,1154,7534
22.0316,896,0,416,1154,7534
22.0323,895,0,417,1154,7534
22.0363,896,0,417,1154,7533
22.0364,896,0,416,1155,7533
22.0406,897,0,416,1155,7532
22.0417,896,0,417,1155,7532
22.0423,895,0,418,1155,7532
22.0481,896,0,418,1155,7531
22.0486,895,0,419,1155,7531
22.0613,894,0,420,1155,7531
22.0637,895,0,420,1155,7530
22.0646,896,0,420,1155,7529
22.0648,895,0,421,1155,7529
22.0741,896,0,421,1155,7528
22.0755,897,0,421,1155,7527
22.078,897,0,420,1156,7527
22.079,898,0,420,1156,7526
22.0805,897,0,421,1156,7526
22.0809,897,0,420,1157,7526
22.0829,898,0,420,1157,7525
22.0831,899,0,420,1157,7524
22.0854,899,0,419,1158,7524
22.0861,898,0,420,1158,7524
22.0878,899,0,420,1158,7523
22.0927,900,0,420,1158,7522
22.0936,900,0,419,1159,7522
22.094,901,0,419,1159,7521
22.0941,902,0,419,1159,7520
22.0951,902,0,418,1160,7520
22.0985,902,0,417,1161,7520
22.1031,901,0,418,1161,7520
22.1049,902,0,418,1161,7519
22.1176,902,0,417,1162,7519
22.1206,903,0,417,1162,7518
22.1209,904,0,417,1162,7517
22.1233,904,0,416,1163,7517
22.1289,905,0,416,1163,7516
22.1292,904,0,417,1163,7516
22.1304,903,0,418,1163,7516
22.1317,903,0,417,1164,7516
22.1342,902,0,418,1164,7516
22.1344,903,0,418,1164,7515
22.1349,904,0,418,1164,7514
22.1351,903,0,419,1164,7514
22.1387,902,0,420,1164,7514
22.1391,902,0,419,1165,7514
22.1391,903,0,419,1165,7513
22.1401,902,0,420,1165,7513
22.1446,903,0,420,1165,7512
22.1506,904,0,420,1165,7511
22.1537,903,0,421,1165,7511
22.1552,902,0,422,1165,7511
22.1597,903,0,422,1165,7510
22.1601,902,0,423,1165,7510
22.1629,902,0,422,1166,7510
22.1657,903,0,422,1166,7509
22.1675,902,0,423,1166,7509
22.1725,902,0,422,1167,7509
22.1732,901,0,423,1167,7509
22.1741,900,0,424,1167,7509
22.1742,899,0,425,1167,7509
22.175,900,0,425,1167,7508
22.1804,899,0,426,1167,7508
22.1812,898,0,427,1167,7508
22.1826,897,0,428,1167,7508
22.1848,897,0,427,1168,7508
22.186,897,0,426,1169,7508
22.186,896,0,427,1169,7508
22.1867,897,0,427,1169,7507
22.1871,898,0,427,1169,7506
22.1872,897,0,428,1169,7506
22.1884,897,0,427,1170,7506
22.1909,898,0,427,1170,7505
22.1917,898,0,426,1171,7505
22.1933,897,0,427,1171,7505
22.1972,898,0,427,1171,7504
22.198,899,0,427,1171,7503
22.1984,900,0,427,1171,7502
22.2002,901,0,427,1171,7501
22.202,900,0,428,1171,7501
22.2025,899,0,429,1171,7501
22.2071,900,0,429,1171,7500
22.2079,900,0,428,1172,7500
22.2082,899,0,429,1172,7500
22.2145,899,0,428,1173,7500
22.2147,898,0,429,1173,7500
22.2161,897,0,430,1173,7500
22.2166,896,0,431,1173,7500
22.2234,895,0,432,1173,7500
22.2237,894,0,433,1173,7500
22.224,893,0,434,1173,7500
22.2277,894,0,434,1173,7499
22.2306,894,0,433,1174,7499
22.2311,895,0,433,1174,7498
22.2351,896,0,433,1174,7497
22.2371,897,0,433,1174,7496
22.2372,897,0,432,1175,7496
22.2373,898,0,432,1175,7495
22.2391,899,0,432,1175,7494
22.241,900,0,432,1175,7493
22.2456,900,0,431,1176,7493
22.2496,899,0,432,1176,7493
22.2514,900,0,432,1176,7492
22.252,901,0,432,1176,7491
22.255,901,0,431,1177,7491
22.2557,901,0,430,1178,7491
22.2575,901,0,429,1179,7491
22.2582,902,0,429,1179,7490
22.2595,903,0,429,1179,7489
22.2638,902,0,430,1179,7489
22.265,901,0,431,1179,7489
22.2657,901,0,430,1180,7489
22.2692,902,0,430,1180,7488
22.2736,903,0,430,1180,7487
22.275,904,0,430,1180,7486
22.277,903,0,431,1180,7486
22.2817,904,0,431,1180,7485
22.282,903,0,432,1180,7485
22.2832,902,0,433,1180,7485
22.285,902,0,432,1181,7485
22.288,902,0,431,1182,7485
22.288,901,0,432,1182,7485
22.2889,902,0,432,1182,7484
22.2929,901,0,433,1182,7484
22.2966,902,0,433,1182,7483
22.2969,903,0,433,1182,7482
22.2971,904,0,433,1182,7481
22.298,904,0,432,1183,7481
22.299,905,0,432,1183,7480
22.2995,906,0,432,1183,7479
22.3057,907,0,432,1183,7478
22.3057,908,0,432,1183,7477
22.3065,909,0,432,1183,7476
22.3072,908,0,433,1183,7476
22.3089,907,0,434,1183,7476
22.3091,907,0,433,1184,7476
22.3116,908,0,433,1184,7475
22.3119,908,0,432,1185,7475
22.3122,909,0,432,1185,7474
22.3138,910,0,432,1185,7473
22.3145,911,0,432,1185,7472
22.3161,910,0,433,1185,7472
22.3165,911,0,433,1185,7471
22.32,912,0,433,1185,7470
22.3209,912,0,432,1186,7470
22.3239,913,0,432,1186,7469
22.3242,914,0,432,1186,7468
22.3252,915,0,432,1186,7467
22.3254,914,0,433,1186,7467
22.3271,913,0,434,1186,7467
22.3295,914,0,434,1186,7466
22.3333,913,0,435,1186,7466
22.3335,914,0,435,1186,7465
22.3335,913,0,436,1186,7465
22.3336,914,0,436,1186,7464
22.3346,913,0,437,1186,7464
22.3439,912,0,438,1186,7464
22.3441,913,0,438,1186,7463
22.3465,912,0,439,1186,7463
22.3486,912,0,438,1187,7463
22.3486,913,0,438,1187,7462
22.3538,914,0,438,1187,7461
22.3538,914,0,437,1188,7461
22.3541,915,0,437,1188,7460
22.3561,914,0,438,1188,7460
22.3569,915,0,438,1188,7459
22.3593,914,0,439,1188,7459
22.3606,913,0,440,1188,7459
22.3608,913,0,439,1189,7459
22.3623,912,0,440,1189,7459
22.3641,913,0,440,1189,7458
22.3668,913,0,439,1190,7458
22.3696,912,0,440,1190,7458
22.375,911,0,441,1190,7458
22.3768,911,0,440,1191,7458
22.3791,911,0,439,1192,7458
22.3805,911,0,438,1193,7458
22.3818,910,0,439,1193,7458
22.3819,909,0,440,1193,7458
22.3842,908,0,441,1193,7458
22.3857,908,0,440,1194,7458
22.3859,909,0,440,1194,7457
22.388,910,0,440,1194,7456
22.3898,911,0,440,1194,7455
22.3917,912,0,440,1194,7454
22.404,913,0,440,1194,7453
22.4045,914,0,440,1194,7452
22.407,915,0,440,1194,7451
22.4096,914,0,441,1194,7451
22.4103,914,0,440,1195,7451
22.4135,915,0,440,1195,7450
22.4142,916,0,440,1195,7449
22.4212,916,0,439,1196,7449
22.4219,917,0,439,1196,7448
22.4254,918,0,439,1196,7447
22.426,917,0,440,1196,7447
22.4306,917,0,439,1197,7447
22.4311,917,0,438,1198,7447
22.4367,917,0,437,1199,7447
22.4368,916,0,438,1199,7447
22.4376,915,0,439,1199,7447
22.4397,914,0,440,1199,7447
22.4408,915,0,440,1199,7446
22.4415,914,0,441,1199,7446
22.4419,913,0,442,1199,7446
22.4422,914,0,442,1199,7445
22.4424,915,0,442,1199,7444
22.4435,916,0,442,1199,7443
22.4445,916,0,441,1200,7443
22.4451,916,0,440,1201,7443
22.447,917,0,440,1201,7442
22.4486,917,0,439,1202,7442
22.4491,918,0,439,1202,7441
22.4505,918,0,438,1203,7441
22.4516,919,0,438,1203,7440
22.4516,920,0,438,1203,7439
22.4537,921,0,438,1203,7438
22.4581,920,0,439,1203,7438
22.4621,920,0,438,1204,7438
22.4626,919,0,439,1204,7438
22.4628,920,0,439,1204,7437
22.4637,921,0,439,1204,7436
22.464,921,0,438,1205,7436
22.4649,920,0,439,1205,7436
22.4656,920,0,438,1206,7436
22.4663,921,0,438,1206,7435
22.4663,922,0,438,1206,7434
22.4666,922,0,437,1207,7434
22.4669,921,0,438,1207,7434
22.4674,921,0,437,1208,7434
22.4692,920,0,438,1208,7434
22.4692,920,0,437,1209,7434
22.4719,921,0,437,1209,7433
22.4725,922,0,437,1209,7432
22.4727,923,0,437,1209,7431
22.4728,923,0,436,1210,7431
22.4739,923,0,435,1211,7431
22.4745,922,0,436,1211,7431
22.481,922,0,435,1212,7431
22.4817,923,0,435,1212,7430
22.4825,922,0,436,1212,7430
22.4832,922,0,435,1213,7430
22.4858,922,0,434,1214,7430
22.4865,922,0,433,1215,7430
22.4948,923,0,433,1215,7429
22.4968,923,0,432,1216,7429
22.5018,922,0,433,1216,7429
22.5021,923,0,433,1216,7428
22.5041,924,0,433,1216,7427
22.5054,925,0,433,1216,7426
22.5072,924,0,434,1216,7426
22.5076,925,0,434,1216,7425
22.5099,926,0,434,1216,7424
22.5123,925,0,435,1216,7424
22.5139,926,0,435,1216,7423
22.5147,927,0,435,1216,7422
22.5151,927,0,434,1217,7422
22.5194,928,0,434,1217,7421
22.5196,929,0,434,1217,7420
22.5211,930,0,434,1217,7419
22.5221,930,0,433,1218,7419
22.5264,931,0,433,1218,7418
22.5273,932,0,433,1218,7417
22.528,932,0,432,1219,7417
22.531,931,0,433,1219,7417
22.5349,932,0,433,1219,7416
22.5387,931,0,434,1219,7416
22.5422,932,0,434,1219,7415
22.5428,932,0,433,1220,7415
22.5448,933,0,433,1220,7414
22.5471,934,0,433,1220,7413
22.5483,934,0,432,1221,7413
22.5488,933,0,433,1221,7413
22.5492,932,0,434,1221,7413
22.551,931,0,435,1221,7413
22.5536,930,0,436,1221,7413
22.5578,929,0,437,1221,7413
22.5612,929,0,436,1222,7413
22.5643,930,0,436,1222,7412
22.5647,929,0,437,1222,7412
22.5669,929,0,436,1223,7412
22.5677,928,0,437,1223,7412
22.5707,927,0,438,1223,7412
22.5717,928,0,438,1223,7411
22.5796,929,0,438,1223,7410
22.5817,929,0,437,1224,7410
22.5855,929,0,436,1225,7410
22.5885,928,0,437,1225,7410
22.5898,929,0,437,1225,7409
22.59,930,0,437,1225,7408
22.5916,931,0,437,1225,7407
22.5929,930,0,438,1225,7407
22.5931,929,0,439,1225,7407
22.594,930,0,439,1225,7406
22.5946,931,0,439,1225,7405
22.5968,932,0,439,1225,7404
22.5972,933,0,439,1225,7403
22.5974,932,0,440,1225,7403
22.5981,931,0,441,1225,7403
22.5989,930,0,442,1225,7403
22.5993,929,0,443,1225,7403
22.6007,928,0,444,1225,7403
22.6014,927,0,445,1225,7403
22.6026,928,0,445,1225,7402
22.6044,929,0,445,1225,7401
22.6056,928,0,446,1225,7401
22.6056,927,0,447,1225,7401
22.6089,928,0,447,1225,7400
22.6118,928,0,446,1226,7400
22.6131,929,0,446,1226,7399
22.6164,930,0,446,1226,7398
22.6168,930,0,445,1227,7398
22.619,930,0,444,1228,7398
22.6204,931,0,444,1228,7397
22.6207,932,0,444,1228,7396
22.621,933,0,444,1228,7395
22.6212,932,0,445,1228,7395
22.6217,933,0,445,1228,7394
22.6224,932,0,446,1228,7394
22.6244,933,0,446,1228,7393
22.6252,932,0,447,1228,7393
22.6292,933,0,447,1228,7392
22.6316,932,0,448,1228,7392
22.633,933,0,448,1228,7391
22.6338,932,0,449,1228,7391
22.6346,931,0,450,1228,7391
22.636,930,0,451,1228,7391
22.6362,929,0,452,1228,7391
22.6372,929,0,451,1229,7391
22.6384,928,0,452,1229,7391
22.6395,929,0,452,1229,7390
22.6401,930,0,452,1229,7389
22.6419,929,0,453,1229,7389
22.6429,928,0,454,1229,7389
22.6431,927,0,455,1229,7389
22.6466,926,0,456,1229,7389
22.6482,925,0,457,1229,7389
22.649,926,0,457,1229,7388
22.6597,927,0,457,1229,7387
22.661,928,0,457,1229,7386
22.6622,929,0,457,1229,7385
22.667,929,0,456,1230,7385
22.6705,929,0,455,1231,7385
22.6724,928,0,456,1231,7385
22.6724,927,0,457,1231,7385
22.6733,926,0,458,1231,7385
22.6758,926,0,457,1232,7385
22.6794,925,0,458,1232,7385
22.6801,926,0,458,1232,7384
22.6834,927,0,458,1232,7383
22.6834,928,0,458,1232,7382
22.6838,927,0,459,1232,7382
22.6863,927,0,458,1233,7382
22.6866,926,0,459,1233,7382
22.6871,927,0,459,1233,7381
22.6884,927,0,458,1234,7381
22.6906,927,0,457,1235,7381
22.6923,928,0,457,1235,7380
22.6934,929,0,457,1235,7379
22.6952,929,0,456,1236,7379
22.6993,929,0,455,1237,7379
22.6999,930,0,455,1237,7378
22.7032,930,0,454,1238,7378
22.7033,930,0,453,1239,7378
22.7041,930,0,452,1240,7378
22.7084,931,0,452,1240,7377
22.7118,931,0,451,1241,7377
22.7137,930,0,452,1241,7377
22.7141,930,0,451,1242,7377
22.7173,930,0,450,1243,7377
22.7179,931,0,450,1243,7376
22.7218,931,0,449,1244,7376
22.7264,931,0,448,1245,7376
22.7283,931,0,447,1246,7376
22.7304,930,0,448,1246,7376
22.7326,929,0,449,1246,7376
22.7333,929,0,448,1247,7376
22.7348,930,0,448,1247,7375
22.739,931,0,448,1247,7374
22.7455,930,0,449,1247,7374
22.7471,929,0,450,1247,7374
22.7485,929,0,449,1248,7374
22.7523,930,0,449,1248,7373
22.7617,931,0,449,1248,7372
22.7642,931,0,448,1249,7372
22.7644,931,0,447,1250,7372
22.7647,932,0,447,1250,7371
22.7652,931,0,448,1250,7371
22.7673,932,0,448,1250,7370
22.768,933,0,448,1250,7369
22.769,933,0,447,1251,7369
22.7694,932,0,448,1251,7369
22.7721,933,0,448,1251,7368
22.773,934,0,448,1251,7367
22.775,935,0,448,1251,7366
22.7754,936,0,448,1251,7365
22.7799,936,0,447,1252,7365
22.7814,937,0,447,1252,7364
22.7862,936,0,448,1252,7364
22.7881,936,0,447,1253,7364
22.7882,936,0,446,1254,7364
22.7915,935,0,447,1254,7364
22.7964,935,0,446,1255,7364
22.7967,936,0,446,1255,7363
22.7971,935,0,447,1255,7363
22.7973,936,0,447,1255,7362
22.7975,937,0,447,1255,7361
22.7983,936,0,448,1255,7361
22.7991,935,0,449,1255,7361
22.7994,936,0,449,1255,7360
22.8002,935,0,450,1255,7360
22.8017,936,0,450,1255,7359
22.8051,935,0,451,1255,7359
22.8063,936,0,451,1255,7358
22.8082,935,0,452,1255,7358
22.8103,936,0,452,1255,7357
22.811,935,0,453,1255,7357
22.8134,935,0,452,1256,7357
22.8146,934,0,453,1256,7357
22.8147,935,0,453,1256,7356
22.82,936,0,453,1256,7355
22.8208,937,0,453,1256,7354
22.8218,938,0,453,1256,7353
22.8222,939,0,453,1256,7352
22.8222,939,0,452,1257,7352
22.8243,938,0,453,1257,7352
22.8248,939,0,453,1257,7351
22.8322,938,0,454,1257,7351
22.8332,939,0,454,1257,7350
22.8338,940,0,454,1257,7349
22.834,941,0,454,1257,7348
22.8341,942,0,454,1257,7347
22.8346,941,0,455,1257,7347
22.8347,942,0,455,1257,7346
22.8356,941,0,456,1257,7346
22.8359,941,0,455,1258,7346
22.8372,941,0,454,1259,7346
22.8417,941,0,453,1260,7346
22.8443,942,0,453,1260,7345
22.8443,943,0,453,1260,7344
22.848,944,0,453,1260,7343
22.8506,943,0,454,1260,7343
22.8509,942,0,455,1260,7343
22.8533,941,0,456,1260,7343
22.8542,940,0,457,1260,7343
22.8543,941,0,457,1260,7342
22.855,942,0,457,1260,7341
22.8556,941,0,458,1260,7341
22.8579,942,0,458,1260,7340
22.8602,942,0,457,1261,7340
22.8602,942,0,456,1262,7340
22.8607,943,0,456,1262,7339
22.8611,942,0,457,1262,7339
22.8618,943,0,457,1262,7338
22.862,943,0,456,1263,7338
22.8642,942,0,457,1263,7338
22.8643,942,0,456,1264,7338
22.8674,942,0,455,1265,7338
22.8681,941,0,456,1265,7338
22.8689,940,0,457,1265,7338
22.8697,939,0,458,1265,7338
22.8709,940,0,458,1265,7337
22.8771,940,0,457,1266,7337
22.8805,941,0,457,1266,7336
22.8819,942,0,457,1266,7335
22.8819,941,0,458,1266,7335
22.882,941,0,457,1267,7335
22.8822,940,0,458,1267,7335
22.8824,939,0,459,1267,7335
22.8834,940,0,459,1267,7334
22.8873,941,0,459,1267,7333
22.8878,941,0,458,1268,7333
22.8889,941,0,457,1269,7333
22.8891,940,0,458,1269,7333
22.8949,940,0,457,1270,7333
22.897,940,0,456,1271,7333
22.8972,940,0,455,1272,7333
22.8982,941,0,455,1272,7332
22.9031,942,0,455,1272,7331
22.9041,941,0,456,1272,7331
22.9064,940,0,457,1272,7331
22.9108,941,0,457,1272,7330
22.9126,941,0,456,1273,7330
22.9136,941,0,455,1274,7330
22.9149,940,0,456,1274,7330
22.9169,939,0,457,1274,7330
22.9221,938,0,458,1274,7330
22.9224,937,0,459,1274,7330
22.9242,938,0,459,1274,7329
22.9256,937,0,460,1274,7329
22.9267,937,0,459,1275,7329
22.9275,936,0,460,1275,7329
22.929,935,0,461,1275,7329
22.9296,935,0,460,1276,7329
22.9311,934,0,461,1276,7329
22.9324,934,0,460,1277,7329
22.9342,934,0,459,1278,7329
22.9347,935,0,459,1278,7328
22.9351,935,0,458,1279,7328
22.9361,936,0,458,1279,7327
22.9373,937,0,458,1279,7326
22.9387,938,0,458,1279,7325
22.9403,937,0,459,1279,7325
22.9406,936,0,460,1279,7325
22.9409,937,0,460,1279,7324
22.9419,937,0,459,1280,7324
22.9438,938,0,459,1280,7323
22.944,939,0,459,1280,7322
22.9447,938,0,460,1280,7322
22.9466,937,0,461,1280,7322
22.948,937,0,460,1281,7322
22.9483,936,0,461,1281,7322
22.949,936,0,460,1282,7322
22.9492,937,0,460,1282,7321
22.9506,937,0,459,1283,7321
22.9507,936,0,460,1283,7321
22.9535,935,0,461,1283,7321
22.9538,934,0,462,1283,7321
22.9539,933,0,463,1283,7321
22.9541,934,0,463,1283,7320
